Date,Close,bol_upp,bol_mid,bol_low,macd_line,macd_signal,macd_histogram,rsi_val,y,diff,1hot
2011-10-10,827.9,856.139,804.992,753.846,-1.718,-2.244,0.525,62.089,825.85,-2.0499999999999545,0.0
2011-10-11,825.85,857.985,805.992,754.0,0.575,-1.68,2.255,61.045,849.5,23.649999999999977,1.0
2011-10-12,849.5,863.435,807.927,752.42,4.252,-0.494,4.745,68.172,846.85,-2.6499999999999773,0.0
2011-10-13,846.85,866.725,809.005,751.285,6.872,0.98,5.893,66.596,866.8,19.949999999999932,1.0
2011-10-14,866.8,872.88,810.587,748.295,10.439,2.871,7.567,72.18,833.2,-33.59999999999991,0.0
2011-10-17,833.2,873.547,810.875,748.203,10.434,4.384,6.05,54.482,820.0,-13.200000000000045,0.0
2011-10-18,820.0,873.477,810.832,748.188,9.258,5.359,3.899,49.032,842.3,22.299999999999955,1.0
2011-10-19,842.3,871.885,810.372,748.86,10.01,6.289,3.721,57.349,838.4,-3.8999999999999773,0.0
2011-10-20,838.4,871.929,810.387,748.846,10.174,7.066,3.108,55.52,835.4,-3.0,0.0
2011-10-21,835.4,874.261,812.835,751.409,9.947,7.642,2.305,53.993,846.25,10.850000000000023,1.0
2011-10-24,846.25,876.404,816.61,756.816,10.522,8.218,2.304,58.731,875.0,28.75,1.0
2011-10-25,875.0,881.206,822.4,763.594,13.145,9.204,3.942,68.615,873.35,-1.6499999999999773,0.0
2011-10-26,873.35,887.963,826.175,764.387,14.92,10.347,4.573,67.543,898.0,24.649999999999977,1.0
2011-10-28,898.0,899.175,831.225,763.275,18.106,11.899,6.207,74.426,877.75,-20.25,0.0
2011-10-31,877.75,904.774,834.707,764.641,18.781,13.275,5.506,61.97,860.55,-17.200000000000045,0.0
2011-11-01,860.55,907.136,837.32,767.504,17.723,14.165,3.559,53.238,871.45,10.900000000000091,1.0
2011-11-02,871.45,908.852,841.482,774.113,17.562,14.844,2.718,57.606,884.6,13.149999999999977,1.0
2011-11-03,884.6,908.678,847.092,785.507,18.285,15.532,2.753,62.484,879.6,-5.0,0.0
